Protocol,Packet Length,Packet Type,Traffic Type,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,Network Segment,IDS/IPS Alerts,anomaly
2,265,0,0,0,38.43,0,0,1,1,0,1,1,1
0,1350,0,2,1,13.28,1,1,1,1,2,1,0,1
1,678,1,0,1,97.63,1,2,1,0,1,1,0,1
1,265,1,1,1,7.78,0,0,1,1,1,2,0,1
1,645,0,0,1,9.84,0,1,1,1,2,1,1,1
2,1250,0,0,1,92.17,1,2,1,0,1,1,0,1
0,1006,1,1,1,76.96,1,1,1,1,2,1,1,1
1,320,1,0,0,99.2,1,0,0,2,2,1,1,1
2,527,0,1,1,10.26,0,2,0,2,0,0,1,1
1,1115,0,1,0,16.15,1,1,0,2,0,2,0,1
1,1014,0,2,0,35.81,1,0,1,2,1,2,0,1
0,335,1,0,0,87.21,1,0,1,0,1,2,1,1
0,684,0,0,0,9.13,0,0,0,0,1,0,0,1
0,924,1,2,1,88.69,1,0,0,0,2,1,1,1
2,1136,0,1,1,98.26,0,1,0,2,2,1,0,1
1,356,1,1,1,96.75,1,1,1,2,0,1,0,1
1,730,0,2,0,44.15,0,0,0,2,0,1,0,1
0,1177,0,0,1,55.39,1,1,1,2,2,1,1,1
1,278,0,1,0,85.27,1,1,0,2,0,2,0,1
1,266,1,1,0,95.9,1,0,1,0,0,2,1,1
2,387,0,2,1,93.37,0,0,0,2,1,0,0,1
0,1134,0,0,0,86.92,1,0,1,1,1,1,0,1
1,850,0,0,0,97.57,1,2,0,0,0,2,1,1
2,107,0,0,1,6.23,0,2,0,1,1,1,1,1
0,856,0,1,0,68.93,1,1,0,0,0,0,1,1
0,1013,1,0,0,92.41,0,1,0,0,0,2,0,1
1,663,0,2,1,41.26,0,0,1,2,1,0,0,1
1,388,0,2,1,73.55,1,1,0,0,0,2,1,1
2,962,1,1,0,45.51,0,1,0,1,1,1,0,1
2,1411,0,2,1,95.19,0,2,1,0,0,2,1,-1
1,1057,1,2,0,61.33,1,1,0,0,2,2,1,1
0,1302,1,2,1,56.5,1,2,0,0,1,0,0,1
0,1392,1,1,0,91.46,0,0,0,1,0,1,1,1
2,298,1,2,1,13.18,0,1,1,2,0,2,0,1
1,541,0,2,0,10.03,0,0,1,0,0,0,1,1
1,476,0,0,1,16.33,0,0,1,0,1,2,0,1
1,713,1,0,1,29.08,1,2,0,0,1,1,0,1
0,1444,0,2,1,24.79,0,2,1,1,1,2,0,1
0,213,1,1,0,80.85,1,0,0,0,2,0,0,1
0,465,1,1,1,55.97,0,0,1,0,1,1,1,1
1,334,0,0,0,94.28,0,2,1,1,0,0,1,1
0,614,0,2,1,37.15,1,1,0,1,2,1,0,1
1,761,0,1,0,88.61,0,1,1,0,2,0,0,1
2,168,1,1,1,66.23,0,1,0,2,0,1,0,1
0,401,0,2,1,50.64,1,2,0,0,0,2,0,-1
0,285,0,2,1,2.67,1,2,1,2,2,2,1,-1
0,418,0,0,1,4.8,1,1,0,0,1,2,1,1
0,1108,0,0,0,12.37,1,1,1,1,0,0,0,1
1,1233,0,2,0,68.47,1,0,1,1,2,2,1,1
1,1005,0,2,0,98.32,0,0,1,1,0,1,0,1
0,643,1,1,0,88.89,1,2,1,2,2,0,0,1
2,362,1,0,1,33.67,0,2,1,2,2,1,1,1
1,362,1,0,1,68.11,0,2,0,0,1,2,0,1
1,1082,0,2,1,10.26,1,1,1,2,0,0,0,1
1,284,0,2,0,75.37,0,1,1,1,1,0,0,1
2,464,1,0,0,37.11,0,0,0,2,2,0,0,1
1,320,1,0,1,19.56,0,0,0,0,0,0,0,1
0,770,1,2,1,71.95,0,0,0,0,0,1,1,1
2,1105,1,1,1,58.27,0,2,0,2,0,2,1,1
2,573,0,1,1,46.72,0,1,1,2,0,2,1,1
2,1464,1,0,0,73.92,0,1,1,0,0,2,0,-1
0,358,0,2,0,89.16,1,1,0,1,1,0,1,1
1,857,1,1,1,70.03,0,0,0,0,0,0,1,1
2,1056,0,0,1,24.41,0,1,0,1,0,2,1,1
1,1170,1,0,1,0.18,1,2,0,0,0,2,0,1
1,409,1,2,1,23.85,1,2,0,1,0,0,0,1
1,909,1,2,0,86.57,0,1,0,1,0,2,1,1
2,197,1,0,1,12.64,0,1,0,2,2,0,0,1
0,171,1,2,0,13.57,1,1,0,1,1,1,0,1
1,1481,0,1,0,68.17,1,2,0,1,1,0,0,1
0,651,0,1,0,59.69,1,2,1,2,0,2,0,1
0,1193,0,2,1,40.38,1,0,0,2,1,2,1,1
0,979,1,0,0,11.89,1,2,1,1,2,1,0,1
2,1134,1,1,0,98.0,1,1,0,2,2,0,0,1
1,1082,0,2,1,61.24,0,1,1,0,2,2,0,1
1,194,0,2,0,31.58,0,1,1,1,2,2,1,1
1,443,0,2,1,12.49,1,2,0,1,0,1,0,1
1,1379,0,1,0,27.93,0,1,1,2,1,1,0,1
0,942,0,0,0,31.97,1,2,1,1,0,2,1,1
1,1131,0,2,0,68.4,1,0,0,2,1,1,0,1
0,947,1,0,1,67.51,0,1,0,1,1,1,1,1
2,391,1,0,0,54.13,1,1,1,2,1,1,0,1
1,502,1,0,0,40.42,1,1,1,1,0,2,0,1
0,1366,0,2,0,77.82,1,2,0,0,0,0,0,1
1,787,0,1,1,20.08,0,1,1,0,0,1,1,1
1,1374,0,1,1,84.99,1,2,1,0,2,0,1,1
2,378,0,0,1,70.14,0,1,1,1,0,2,0,1
0,1290,1,0,1,73.46,0,1,1,0,1,0,1,1
2,1051,1,2,1,45.75,0,0,0,2,2,1,0,1
0,1457,1,2,0,82.22,1,1,1,0,1,0,1,1
2,472,0,1,1,69.11,0,2,1,2,2,1,1,1
0,373,0,0,1,31.16,1,2,0,1,0,1,1,1
1,398,0,0,1,68.88,1,0,0,0,2,2,0,1
1,712,0,1,1,98.21,1,2,1,0,2,2,1,1
1,1219,1,1,0,59.58,0,1,1,0,1,1,0,1
1,1469,0,2,1,63.77,0,0,1,1,2,2,0,1
1,79,0,0,0,76.37,0,1,1,1,1,1,0,1
2,890,1,2,1,50.08,1,1,0,2,1,0,1,1
1,1313,1,1,1,84.41,1,1,1,2,0,0,1,1
2,339,0,0,1,90.5,0,2,0,1,2,1,1,1
2,1373,1,0,1,90.13,1,2,1,0,0,0,0,-1
0,779,0,2,0,43.74,0,1,1,0,2,2,1,1
2,1227,1,1,0,85.93,1,1,0,0,2,0,0,1
0,137,0,2,0,7.59,1,0,1,0,2,0,0,-1
1,201,1,2,0,68.88,1,2,0,2,0,0,0,1
1,885,0,1,1,4.22,1,2,1,0,1,0,1,1
0,243,1,0,1,29.0,1,2,1,1,0,2,1,1
0,374,1,1,0,81.71,1,2,1,2,0,1,1,1
2,328,1,1,0,3.35,0,2,1,2,1,0,1,1
1,836,0,0,1,15.82,0,2,1,0,0,2,1,1
1,221,1,0,0,78.28,1,0,1,2,0,1,1,1
0,154,0,2,0,97.73,0,0,1,2,2,1,0,-1
1,92,1,2,0,13.93,0,0,0,0,2,2,0,1
0,544,0,0,0,77.81,0,2,1,1,2,2,1,1
2,659,1,0,1,69.29,1,0,1,1,0,0,1,1
1,567,1,1,1,57.47,1,2,1,0,0,2,0,1
1,155,0,1,0,21.91,0,1,1,1,0,0,0,1
1,686,1,0,1,72.47,0,1,0,0,2,1,0,1
0,586,0,0,0,49.85,1,1,0,0,0,2,1,1
0,1047,1,2,0,35.33,1,1,1,0,1,2,0,1
2,1107,1,0,1,99.75,1,1,1,1,0,2,0,1
1,710,1,1,0,61.03,1,0,0,1,2,2,0,1
0,592,0,2,0,27.7,0,1,1,0,1,0,0,1
2,1242,0,0,1,50.46,1,2,1,2,0,2,0,1
2,253,0,1,0,34.91,1,1,1,0,0,2,1,1
2,842,1,2,0,87.21,0,0,1,0,0,1,0,1
2,977,1,1,1,0.72,0,0,0,0,2,1,1,1
0,1137,1,1,0,22.16,0,2,0,1,0,1,0,1
2,229,0,0,0,44.17,0,0,0,1,0,0,0,1
2,1246,0,1,1,80.79,1,1,0,2,0,1,1,1
2,408,0,1,0,41.6,1,0,1,1,0,0,1,1
1,1137,1,1,0,40.13,1,1,0,2,0,2,0,1
0,1065,0,1,1,68.09,0,2,1,2,1,0,0,1
0,430,1,0,1,72.15,1,1,0,1,2,1,0,1
2,84,1,1,1,38.96,1,2,1,2,2,0,1,1
1,618,1,2,1,29.5,1,2,1,0,2,0,0,1
1,1224,1,0,0,60.08,0,2,0,2,1,2,1,1
1,679,0,2,0,9.06,0,2,0,2,0,1,0,1
1,1278,1,1,1,53.72,0,1,1,0,2,2,0,1
1,1021,1,2,1,41.64,1,1,0,1,2,2,1,1
0,739,1,2,1,78.85,0,0,0,0,2,0,1,-1
2,448,1,0,1,79.62,1,1,1,0,0,2,1,1
1,247,1,2,0,91.75,0,2,1,1,0,1,0,1
1,1415,1,1,0,58.44,0,0,0,2,0,1,0,1
1,276,1,2,0,71.75,0,0,0,0,0,1,0,1
2,586,0,1,0,97.76,0,1,1,0,2,0,1,1
0,285,1,0,0,28.74,0,0,1,1,0,1,0,1
1,1112,0,2,0,36.02,1,1,1,2,1,0,0,1
1,955,1,0,0,48.36,1,1,1,2,1,1,1,1
0,1443,1,0,1,14.49,1,2,1,2,1,1,0,1
2,612,0,0,0,35.21,1,1,0,1,1,0,1,1
0,529,1,1,1,34.68,1,1,1,0,1,0,1,1
1,854,1,1,1,5.77,0,2,1,1,0,1,0,1
0,1410,1,1,1,11.52,1,0,1,2,1,1,1,1
2,1354,0,2,1,97.1,0,0,1,2,0,1,0,-1
2,1001,0,2,1,67.27,1,1,1,0,1,0,1,1
0,1322,0,0,0,85.38,0,0,0,2,2,0,0,-1
0,1100,1,1,0,6.36,1,0,0,2,0,0,1,1
1,915,1,1,1,56.58,0,1,1,2,0,2,0,1
2,1310,1,1,1,18.09,1,2,1,2,0,1,1,1
2,756,1,1,0,59.73,1,1,1,0,0,0,1,1
1,488,0,1,1,52.83,0,1,0,0,2,1,1,1
0,147,0,2,1,78.82,1,1,0,0,0,0,1,1
2,818,0,2,0,32.18,1,2,0,1,2,2,0,1
2,802,1,2,0,24.72,0,0,1,1,1,2,0,1
0,1420,0,0,0,40.65,0,2,0,2,2,0,1,-1
1,689,1,1,0,24.73,1,2,0,2,0,2,0,1
1,334,1,2,0,67.3,1,2,1,1,0,0,0,1
0,739,1,1,0,30.28,1,2,1,1,2,2,0,1
1,688,0,2,0,55.54,1,2,1,2,1,2,1,1
0,811,1,0,1,41.1,1,1,1,1,1,1,1,1
1,1485,1,2,0,66.46,1,1,0,1,0,0,1,1
0,1363,0,0,1,15.72,1,2,0,1,1,0,0,1
1,162,0,1,1,8.99,0,2,0,0,1,1,1,1
1,232,0,1,0,90.94,0,1,1,2,0,2,1,1
0,1484,0,1,0,72.7,0,0,1,0,1,1,0,1
0,701,1,0,0,81.23,1,1,1,1,0,2,1,1
1,892,0,0,0,12.1,1,1,1,0,1,2,0,1
1,498,0,2,0,34.1,1,2,1,1,0,0,1,1
1,83,0,2,1,39.79,1,1,1,2,2,1,1,1
2,515,1,1,0,41.48,0,2,0,0,1,0,0,1
0,122,1,1,1,11.38,0,2,1,0,2,0,0,-1
0,789,1,1,1,6.02,1,1,1,1,2,0,0,1
1,802,1,0,0,93.42,1,1,0,1,2,0,0,1
2,218,0,0,1,51.0,0,0,1,1,1,1,1,1
0,957,0,0,1,79.36,0,1,1,2,1,2,1,1
2,1151,0,0,1,29.19,1,1,1,0,1,0,0,1
2,1446,1,2,0,66.83,1,1,1,0,2,1,0,1
2,241,0,2,1,90.58,0,1,0,0,1,2,1,1
1,1377,0,1,0,62.12,0,2,1,0,1,2,1,1
2,294,1,2,0,67.99,1,0,0,2,0,0,1,-1
2,410,1,2,1,88.17,1,0,1,2,1,1,1,1
0,827,1,1,0,77.74,0,2,0,2,2,2,1,1
1,490,0,2,0,12.74,1,2,0,2,2,0,0,1
0,636,0,2,0,10.73,0,2,1,1,0,0,1,1
0,1312,1,2,1,55.09,1,2,1,1,2,1,0,1
0,1303,0,2,0,92.6,1,0,0,1,0,1,1,1
1,1394,0,2,1,7.84,0,2,0,0,2,0,1,-1
1,1219,0,0,1,6.15,1,1,0,2,1,1,0,1
0,906,1,1,1,62.22,1,1,1,0,0,0,0,1
0,458,0,0,1,46.19,1,2,1,2,0,0,1,1
0,308,0,1,0,65.21,0,1,0,2,2,2,0,1
2,1467,1,2,0,12.89,1,0,0,0,2,0,0,-1
1,204,0,2,1,28.71,1,1,1,1,2,0,1,1
0,721,1,2,0,96.66,1,0,1,1,2,0,0,1
0,1083,0,1,1,13.48,1,0,0,1,2,1,1,1
1,1406,0,1,1,20.7,1,2,0,1,0,1,1,1
2,802,1,2,0,87.23,0,0,1,0,2,2,0,1
0,701,0,2,0,28.06,0,2,1,0,1,0,0,1
1,1108,1,0,0,12.77,1,1,1,1,0,1,0,1
0,867,1,1,0,27.65,0,1,1,0,1,2,0,1
0,828,0,0,1,60.92,1,0,0,2,1,0,0,1
0,1310,0,0,1,29.07,0,2,1,2,1,0,1,1
2,1031,1,2,1,76.38,1,1,1,2,2,1,0,1
0,92,1,1,0,50.77,0,0,0,1,2,2,0,1
0,1215,1,1,1,91.99,1,0,0,1,1,1,0,1
2,838,1,0,1,77.74,0,1,0,0,2,2,0,1
1,1073,1,1,1,51.9,0,1,1,2,2,0,0,1
2,500,0,2,0,24.71,1,0,0,1,0,2,1,1
1,1306,1,0,0,33.47,1,1,0,0,0,1,1,1
2,477,0,2,1,68.07,0,2,0,2,2,0,1,1
1,813,1,0,1,40.83,1,2,0,2,1,1,1,1
2,1448,0,0,1,41.11,1,2,1,1,0,2,1,1
2,1237,0,2,1,73.12,1,1,1,0,0,2,1,1
0,183,0,1,1,70.3,1,2,1,1,1,2,1,1
0,101,1,2,0,84.77,0,0,0,1,0,2,1,-1
2,1498,0,2,1,49.43,1,2,0,2,2,1,0,1
0,711,1,2,0,79.53,1,0,0,2,1,2,0,1
0,1316,1,2,1,95.53,0,1,0,1,1,1,1,1
0,868,1,0,1,7.6,1,2,1,1,0,2,0,1
2,1277,1,0,1,39.89,1,1,0,0,2,0,0,1
1,725,0,1,0,77.85,1,2,0,1,2,1,1,1
2,858,1,1,1,13.2,0,1,1,1,0,2,0,1
2,522,1,1,1,47.7,1,0,1,0,2,2,1,1
1,824,0,1,1,40.78,1,0,1,2,0,1,1,1
0,1326,0,1,0,72.85,0,0,0,1,1,0,0,1
1,400,1,0,1,25.36,0,0,1,0,0,2,1,1
0,594,0,2,1,77.72,1,0,0,1,0,1,1,1
1,1490,1,2,0,23.25,1,0,0,1,0,2,0,1
2,1469,0,1,1,82.71,0,2,0,1,0,2,1,1
2,1272,0,0,1,55.63,0,1,1,1,2,0,1,1
2,814,1,1,0,55.14,1,2,1,1,1,1,0,1
1,891,1,1,0,77.31,1,1,0,2,2,1,0,1
2,465,1,1,1,51.11,0,1,0,1,2,2,1,1
1,247,0,1,1,17.39,1,1,1,0,2,1,0,1
0,792,0,0,0,47.3,1,2,1,2,1,0,0,1
0,323,1,2,0,64.35,1,2,1,2,1,2,0,1
2,1336,0,2,1,67.42,0,2,0,1,0,0,1,1
0,1217,0,2,1,55.83,0,1,0,0,1,1,0,1
0,457,0,1,1,10.86,0,1,0,1,2,1,0,1
1,1188,0,2,0,24.99,1,2,1,2,2,2,1,1
1,832,1,1,0,85.7,0,0,0,2,2,2,1,1
2,132,0,0,0,1.17,1,2,0,1,2,0,0,-1
0,501,0,0,1,81.69,1,0,1,0,1,2,0,1
0,166,1,2,1,74.77,1,0,0,1,2,0,1,-1
2,1497,0,2,0,96.35,1,2,0,2,0,2,1,-1
0,1240,1,2,0,55.64,0,2,0,2,0,2,1,1
0,1303,1,2,0,66.19,1,2,1,2,2,1,0,1
2,430,0,0,1,73.32,1,2,0,2,1,0,1,1
1,1392,0,2,1,7.95,0,0,1,0,1,2,0,1
1,241,1,0,1,41.9,1,2,0,1,1,2,0,1
0,1141,0,1,1,81.19,1,0,1,0,2,2,0,1
1,397,0,2,0,31.2,1,0,1,1,0,0,0,1
0,107,0,2,0,93.89,1,0,0,1,1,2,1,-1
0,351,0,1,0,11.15,1,0,1,2,1,0,0,1
0,957,1,1,0,45.11,1,0,0,1,0,1,0,1
2,558,1,2,1,6.65,0,0,0,2,0,2,0,-1
0,862,1,0,1,50.4,1,1,1,1,0,1,0,1
0,1042,1,0,1,71.25,1,2,0,0,2,0,0,1
2,138,1,2,0,23.37,0,2,0,0,2,0,0,-1
2,1069,1,0,0,27.95,0,0,0,0,0,1,0,1
1,1404,1,1,1,73.2,1,0,0,1,0,1,0,1
0,836,0,0,1,14.52,0,2,0,0,2,1,1,1
0,670,1,2,1,98.52,0,0,0,1,0,2,1,1
2,281,0,0,0,53.75,1,1,1,0,2,2,1,1
0,1298,0,0,1,5.25,1,1,0,2,2,0,1,-1
2,126,1,1,0,34.31,1,1,0,1,2,2,0,1
1,1322,0,1,0,47.67,1,2,1,2,1,0,0,1
1,981,0,1,0,92.32,1,1,1,0,2,1,0,1
2,248,1,2,1,60.28,1,1,1,1,2,2,0,1
2,829,1,1,1,99.98,0,2,1,1,0,2,1,1
2,1201,0,2,1,46.43,0,1,0,1,2,0,0,1
1,1248,0,2,0,99.97,0,2,1,2,2,0,0,-1
2,573,0,1,0,53.4,0,1,1,0,2,0,0,1
1,89,1,1,0,84.26,0,2,0,0,0,1,1,1
2,801,0,2,0,4.8,0,0,0,2,2,2,0,-1
2,173,0,1,0,61.96,0,0,1,0,1,0,1,1
2,511,0,1,0,81.3,0,2,0,2,1,1,0,1
0,395,0,0,0,69.72,1,1,0,0,1,0,0,1
2,1277,0,0,1,75.61,0,2,1,2,2,1,0,1
2,1286,1,0,1,3.55,0,0,0,2,1,1,0,-1
2,1360,0,1,0,47.54,1,0,0,1,1,0,0,1
0,1202,0,0,0,3.29,1,2,0,0,1,2,0,-1
0,649,0,0,0,53.28,0,1,0,0,1,2,1,1
0,1495,1,1,0,99.4,0,0,1,0,0,1,1,-1
1,790,0,0,1,42.0,0,1,1,1,1,0,0,1
0,121,0,1,1,60.75,1,0,1,1,1,1,1,1
1,1201,0,2,1,35.64,0,0,1,2,2,2,0,1
0,1037,1,2,1,53.73,1,1,1,2,1,1,0,1
2,949,1,2,0,43.81,0,0,0,1,2,0,1,1
1,1349,0,1,1,55.28,1,0,0,0,1,2,0,1
2,1182,1,2,0,56.53,0,1,1,0,1,2,1,1
0,433,0,0,1,60.34,1,1,1,1,0,2,1,1
1,104,1,2,0,94.65,0,1,0,0,1,1,0,1
1,574,1,2,0,62.37,0,2,0,0,1,0,1,1
2,908,0,1,1,15.27,1,0,1,1,2,1,0,1
1,1205,0,0,0,76.47,1,0,0,1,2,0,0,1
1,960,0,1,1,13.95,1,0,0,2,2,2,0,1
0,1234,0,0,1,67.41,0,2,1,2,2,1,0,1
0,1452,1,2,1,36.65,0,2,1,0,0,1,1,-1
0,1461,0,0,0,26.15,1,1,1,1,0,0,0,1
1,1350,0,0,1,6.24,1,1,0,0,0,1,0,1
2,1357,1,1,0,22.24,0,1,0,2,1,2,1,1
1,675,1,2,0,9.91,0,1,0,1,1,0,1,1
1,1373,0,1,0,29.26,1,1,0,0,0,0,1,1
2,790,0,0,0,99.01,1,0,1,2,2,2,1,-1
2,898,0,1,0,78.65,1,0,1,0,1,2,0,1
1,1157,1,2,0,95.25,0,0,0,2,1,0,1,1
0,124,1,2,1,30.41,0,2,0,0,1,2,1,1
2,1489,1,1,1,57.5,1,0,0,0,0,2,0,-1
1,1347,0,1,1,78.09,0,1,1,0,2,2,1,1
0,1098,0,1,1,25.94,0,2,0,1,1,0,1,1
2,1002,0,1,1,93.63,0,0,1,2,0,0,1,1
1,1189,1,2,0,20.96,0,0,0,2,2,0,0,1
0,651,0,0,0,73.01,1,0,1,2,0,1,1,1
0,1234,0,2,1,33.67,0,1,1,1,2,2,0,1
2,528,0,0,0,58.8,1,2,0,2,1,0,1,1
0,550,0,1,0,51.05,1,2,0,0,1,0,0,1
2,206,1,0,1,46.99,0,0,1,2,1,0,0,1
0,637,1,0,0,16.0,1,0,0,0,1,0,1,1
1,548,1,0,1,74.38,0,1,0,2,2,1,1,1
2,1098,0,2,0,46.95,0,0,1,0,1,1,1,1
1,202,0,2,1,32.54,1,2,1,1,0,1,1,1
0,148,0,0,1,84.61,0,1,1,2,0,2,0,-1
1,925,0,2,0,33.79,1,0,0,0,2,1,1,1
0,870,1,2,0,83.81,1,0,0,1,1,0,1,1
1,241,1,0,0,71.85,1,0,1,2,0,2,1,1
2,499,0,1,1,23.93,1,2,0,0,1,0,0,1
2,609,0,0,0,45.0,1,1,1,1,2,0,0,1
2,1107,0,1,0,93.76,0,1,1,0,1,1,0,1
2,453,0,1,0,47.3,1,0,1,2,0,1,1,1
2,78,1,2,1,98.41,0,1,0,2,0,2,1,-1
0,1076,0,0,1,79.09,0,2,0,1,0,0,1,1
1,1333,0,1,1,90.67,1,0,1,0,2,1,1,1
1,175,0,1,1,52.39,0,1,1,1,0,2,1,1
0,932,0,2,1,85.22,1,0,0,2,2,0,1,-1
0,745,1,0,0,32.85,0,1,1,1,2,2,0,1
1,884,0,0,1,84.12,0,0,0,0,0,1,0,1
0,1343,1,1,0,70.3,1,0,1,2,1,2,0,1
0,245,0,1,1,73.53,1,0,0,2,0,1,0,1
1,1017,0,0,1,14.46,1,1,1,2,1,2,1,1
0,823,0,0,1,76.19,1,2,0,1,2,0,1,1
1,807,1,0,1,27.02,0,0,0,2,2,1,1,1
2,362,0,0,0,20.79,0,1,0,0,2,1,1,1
0,254,0,0,1,33.28,1,1,0,1,2,2,1,1
0,400,1,2,1,30.19,0,1,0,1,2,1,1,1
0,645,1,2,1,9.02,1,2,0,1,1,1,0,1
1,644,0,2,0,74.58,1,0,0,2,1,1,1,1
1,558,0,1,0,41.09,0,0,0,2,0,2,1,1
2,1192,0,2,0,98.25,0,0,1,2,0,2,0,-1
1,470,1,1,1,36.86,1,1,0,0,0,1,1,1
0,166,1,1,0,96.59,0,1,1,2,2,2,1,-1
2,1266,0,1,0,22.55,0,0,0,1,0,1,1,1
0,790,1,1,1,27.2,1,2,0,0,2,0,0,1
2,1369,0,0,1,8.7,0,2,1,0,0,2,0,-1
1,110,0,1,1,24.11,1,2,1,2,2,2,1,1
0,1250,0,2,1,13.46,0,1,0,1,2,2,1,1
1,1019,0,1,0,70.85,1,0,0,0,0,0,1,1
2,1231,1,2,1,4.25,1,0,0,0,0,0,0,-1
1,1126,0,1,0,63.88,0,0,0,0,1,2,0,1
0,887,1,1,1,13.36,0,0,1,1,2,1,0,1
2,892,0,1,1,14.33,1,0,1,0,1,1,1,1
0,313,1,2,1,56.75,1,2,0,0,0,1,0,1
2,406,1,2,1,35.62,0,0,0,0,2,0,0,1
2,1283,0,0,0,42.38,0,0,0,0,1,1,0,1
1,568,0,2,0,58.54,0,2,0,0,1,0,0,1
2,160,0,0,1,10.36,0,2,0,1,2,0,0,-1
0,202,0,0,0,40.03,1,2,0,1,1,2,0,1
0,480,0,1,1,44.74,0,1,1,2,1,0,1,1
0,375,1,2,1,22.71,0,1,0,0,2,1,0,1
1,200,0,0,1,24.76,0,2,1,0,0,1,1,1
0,1156,0,1,0,63.5,0,2,1,0,1,0,1,1
2,227,0,2,1,17.31,1,0,1,2,2,1,0,1
2,150,1,1,0,24.22,1,2,1,0,1,2,0,1
2,834,1,0,1,58.92,1,0,1,2,0,0,1,1
1,1190,0,1,0,94.15,1,2,0,1,2,2,1,1
2,1455,0,1,0,71.24,0,0,1,1,0,1,1,1
0,1238,0,2,0,46.48,1,1,1,0,0,1,0,1
0,446,0,2,1,32.42,1,0,0,0,1,1,0,1
2,850,0,1,0,73.42,0,1,0,1,0,2,0,1
1,935,1,2,0,19.68,0,2,0,0,2,2,0,1
0,736,0,0,0,23.98,0,0,0,2,0,1,1,1
0,936,1,1,0,34.22,1,1,0,0,0,0,1,1
2,1225,0,0,1,46.96,1,2,1,2,0,0,1,1
0,707,0,1,1,22.97,1,2,0,1,1,2,1,1
1,1009,0,2,0,29.16,1,2,0,0,1,1,0,1
2,1197,0,0,0,9.3,0,2,1,0,1,0,0,-1
2,904,1,2,1,25.39,0,0,1,2,0,0,0,1
2,1131,1,0,1,3.81,0,2,0,1,0,1,0,1
0,1174,0,2,1,85.16,1,0,1,1,2,1,0,1
2,67,0,1,1,32.63,1,0,1,0,1,0,0,1
0,160,1,0,0,79.88,1,0,1,0,0,0,1,-1
1,467,0,1,0,78.4,1,2,1,0,2,1,0,1
1,1022,0,1,0,34.46,1,0,1,0,0,0,0,1
1,284,1,1,0,90.19,0,0,1,2,0,2,1,1
0,580,0,2,1,49.2,0,0,0,1,1,1,1,1
0,1336,0,2,1,95.26,0,0,1,2,0,0,1,-1
1,190,0,2,0,43.84,1,0,0,0,1,2,0,1
0,621,0,2,1,92.99,1,0,1,2,1,2,1,1
2,757,0,1,1,88.51,1,0,1,1,0,1,1,1
2,86,0,2,1,62.77,1,0,0,1,1,1,0,1
0,876,1,2,0,49.37,1,1,0,1,2,1,0,1
2,768,1,1,0,97.57,1,0,1,1,0,0,1,1
0,705,0,2,0,42.93,0,1,1,1,1,0,1,1
1,894,1,0,0,15.09,0,0,1,1,2,0,1,1
0,1189,0,1,1,29.83,0,2,0,0,1,1,0,1
1,988,0,1,1,98.01,0,2,1,2,1,0,0,1
1,1146,0,0,1,16.45,1,0,0,1,0,1,0,1
0,139,0,1,0,77.86,1,2,1,1,1,2,0,1
2,530,1,2,1,55.68,1,2,1,1,1,1,1,1
1,1499,1,0,0,76.26,1,1,0,2,1,2,0,1
1,1377,1,0,0,21.98,0,2,1,2,0,0,0,1
1,273,1,2,0,17.24,1,0,0,2,1,1,0,1
2,804,1,2,0,67.04,0,2,0,2,2,1,1,1
1,1302,0,1,0,20.64,1,2,0,0,1,0,1,1
2,211,0,0,0,7.66,0,2,1,2,2,2,0,-1
1,955,0,2,0,26.26,0,2,0,1,1,2,0,1
2,104,1,0,0,57.46,1,2,1,1,2,0,0,-1
0,505,1,0,0,65.96,1,0,1,2,1,1,0,1
0,739,1,0,0,72.37,0,0,1,1,2,1,1,1
1,1399,1,0,0,82.31,1,0,1,1,0,0,0,1
0,725,0,2,1,94.81,0,0,1,2,2,1,0,-1
2,84,0,0,0,32.28,1,1,0,2,1,1,0,1
1,113,1,0,1,41.83,1,0,1,1,2,0,1,1
0,475,0,1,0,88.48,0,2,1,0,1,1,0,1
1,481,1,2,0,96.08,1,1,0,0,1,2,0,1
0,1059,1,2,0,17.4,0,1,0,2,0,0,0,1
1,1282,0,0,0,68.26,1,0,0,2,2,0,1,1
2,289,1,0,0,75.5,1,2,1,2,1,1,1,1
1,425,1,0,1,32.51,0,0,0,1,2,1,0,1
1,1046,0,2,0,1.97,0,0,1,1,2,0,0,1
1,1351,0,2,0,8.35,0,1,0,1,1,2,1,1
2,286,0,0,1,98.95,0,0,1,2,2,0,1,-1
2,303,0,1,0,67.02,0,0,0,1,1,1,1,1
0,1024,0,1,1,82.39,0,2,1,0,0,2,0,1
2,290,1,0,0,6.53,1,1,1,0,2,1,1,1
2,791,0,2,0,90.59,1,1,0,2,0,1,1,1
0,556,0,2,1,15.89,1,0,1,0,1,1,0,1
1,711,1,0,1,11.11,0,0,0,1,1,1,1,1
1,1005,1,0,1,39.29,0,2,0,1,1,0,0,1
1,1332,0,0,0,21.85,0,2,0,1,1,1,1,1
2,1418,1,2,0,53.74,1,1,1,0,1,0,1,1
0,1434,0,0,0,77.72,0,2,1,2,0,1,1,1
1,277,0,2,0,14.89,1,0,0,2,0,2,1,-1
2,1464,0,1,1,49.4,1,0,0,0,1,2,1,1
2,987,0,1,1,50.04,1,1,0,1,1,2,0,1
